# ROC for file ampc.dat
# NLIG: 13
# NDEC: 390
 0.0026  0.0000  0.0000
 0.0051  0.0000  0.0000
 0.0077  0.0000  0.0000
 0.0103  0.0000  0.0000
 0.0128  0.0000  0.0000
 0.0154  0.0000  0.0000
 0.0179  0.0000  0.0000
 0.0205  0.0000  0.0000
 0.0231  0.0000  0.0000
 0.0256  0.0000  0.0000
 0.0282  0.0000  0.0000
 0.0308  0.0000  0.0000
 0.0333  0.0000  0.0000
 0.0359  0.0000  0.0000
 0.0385  0.0000  0.0000
 0.0410  0.0000  0.0000
 0.0436  0.0000  0.0000
 0.0462  0.0000  0.0000
 0.0487  0.0000  0.0000
 0.0513  0.0000  0.0000
 0.0538  0.0000  0.0000
 0.0564  0.0000  0.0000
 0.0590  0.0000  0.0000
 0.0615  0.0000  0.0000
 0.0641  0.0000  0.0000
 0.0667  0.0000  0.0000
 0.0692  0.0000  0.0000
 0.0718  0.0000  0.0000
 0.0744  0.0000  0.0000
 0.0769  0.0000  0.0000
 0.0795  0.0000  0.0000
 0.0821  0.0000  0.0000
 0.0846  0.0000  0.0000
 0.0872  0.0000  0.0000
 0.0897  0.0000  0.0000
 0.0923  0.0000  0.0000
 0.0949  0.0000  0.0000
 0.0974  0.0000  0.0000
 0.1000  0.0000  0.0000
 0.1026  0.0000  0.0000
 0.1051  0.0000  0.0000
 0.1077  0.0000  0.0000
 0.1103  0.0000  0.0000
 0.1128  0.0000  0.0000
 0.1154  0.0000  0.0000
 0.1179  0.0000  0.0000
 0.1205  0.0000  0.0000
 0.1231  0.0000  0.0000
 0.1256  0.0000  0.0000
 0.1282  0.0000  0.0000
 0.1308  0.0000  0.0000
 0.1333  0.0000  0.0000
 0.1359  0.0000  0.0000
 0.1385  0.0000  0.0000
 0.1410  0.0000  0.0000
 0.1436  0.0000  0.0000
 0.1462  0.0000  0.0000
 0.1487  0.0000  0.0000
 0.1513  0.0000  0.0000
 0.1538  0.0000  0.0000
 0.1564  0.0000  0.0000
 0.1590  0.0000  0.0000
 0.1615  0.0000  0.0000
 0.1641  0.0000  0.0000
 0.1667  0.0000  0.0000
 0.1692  0.0000  0.0000
 0.1718  0.0000  0.0000
 0.1744  0.0000  0.0000
 0.1769  0.0000  0.0000
 0.1795  0.0000  0.0000
 0.1821  0.0000  0.0000
 0.1846  0.0000  0.0000
 0.1872  0.0000  0.0000
 0.1897  0.0000  0.0000
 0.1923  0.0000  0.0000
 0.1949  0.0000  0.0000
 0.1974  0.0000  0.0000
 0.2000  0.0000  0.0000
 0.2026  0.0000  0.0000
 0.2051  0.0000  0.0000
 0.2077  0.0000  0.0000
 0.2103  0.0000  0.0000
 0.2128  0.0000  0.0000
 0.2154  0.0000  0.0000
 0.2179  0.0000  0.0000
 0.2205  0.0000  0.0000
 0.2231  0.0000  0.0000
 0.2256  0.0000  0.0000
 0.2282  0.0000  0.0000
 0.2308  0.0000  0.0000
 0.2333  0.0000  0.0000
 0.2359  0.0000  0.0000
 0.2385  0.0000  0.0000
 0.2410  0.0000  0.0000
 0.2436  0.0000  0.0000
 0.2462  0.0000  0.0000
 0.2487  0.0000  0.0000
 0.2513  0.0000  0.0000
 0.2538  0.0000  0.0000
 0.2564  0.0000  0.0000
 0.2590  0.0000  0.0000
 0.2615  0.0000  0.0000
 0.2641  0.0000  0.0000
 0.2667  0.0000  0.0000
 0.2692  0.0000  0.0000
 0.2718  0.0000  0.0000
 0.2744  0.0000  0.0000
 0.2769  0.0000  0.0000
 0.2795  0.0000  0.0000
 0.2821  0.0000  0.0000
 0.2846  0.0000  0.0000
 0.2872  0.0000  0.0000
 0.2897  0.0000  0.0000
 0.2923  0.0000  0.0000
 0.2949  0.0000  0.0000
 0.2974  0.0000  0.0000
 0.3000  0.0000  0.0000
 0.3026  0.0000  0.0000
 0.3051  0.0000  0.0000
 0.3077  0.0000  0.0000
 0.3103  0.0000  0.0000
 0.3128  0.0000  0.0000
 0.3154  0.0000  0.0000
 0.3179  0.0000  0.0000
 0.3205  0.0000  0.0000
 0.3231  0.0000  0.0000
 0.3256  0.0000  0.0000
 0.3282  0.0000  0.0000
 0.3308  0.0769  0.2385
 0.3333  0.0769  0.2366
 0.3359  0.0769  0.2348
 0.3385  0.0769  0.2331
 0.3410  0.0769  0.2313
 0.3436  0.0769  0.2296
 0.3462  0.0769  0.2279
 0.3487  0.0769  0.2263
 0.3513  0.0769  0.2246
 0.3538  0.0769  0.2230
 0.3564  0.0769  0.2214
 0.3590  0.0769  0.2199
 0.3615  0.0769  0.2183
 0.3641  0.0769  0.2168
